id,event_template_id,event_template_qty_id,currency_id,price_base,markup_amount,duration,min_total,reason
1829010,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829012,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829014,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829016,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829018,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829020,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829022,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829024,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829026,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829028,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829030,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829032,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829034,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829036,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829038,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829040,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829042,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829044,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829046,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829048,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829050,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829052,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829054,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829056,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829058,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829060,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829062,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829064,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829066,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829068,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829070,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829072,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829074,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829076,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829078,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829080,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829082,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829084,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829086,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829088,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829090,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829092,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829094,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829096,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829098,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829100,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829102,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829104,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829106,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829108,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829110,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829112,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829114,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829116,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829118,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829120,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829122,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829124,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829126,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829128,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829130,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829132,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829134,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829136,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829138,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829140,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829142,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829144,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829146,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829148,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829150,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829152,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829154,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829156,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829158,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829160,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829162,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829164,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829166,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829168,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829170,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829172,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829174,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829176,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829178,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829180,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829182,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829184,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829186,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829188,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829190,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829192,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829194,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829196,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829198,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829200,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829202,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829204,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829206,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829208,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829210,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829212,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829214,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829216,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829218,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829220,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829222,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829224,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829226,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829228,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829230,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829232,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829234,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829236,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829238,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829240,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829242,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829244,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829246,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829248,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829250,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829252,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829254,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829256,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829258,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829260,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829262,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829264,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829266,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829268,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829270,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829272,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829274,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829276,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829278,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829280,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829282,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829284,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829286,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829288,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829290,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829292,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829294,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829296,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829298,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829300,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829302,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829304,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829306,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829308,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829310,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829312,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829314,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829316,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829318,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829320,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829322,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829324,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829326,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829328,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829330,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829332,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829334,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829336,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829338,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829340,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829342,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829344,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829346,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829348,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829350,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829352,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829354,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829356,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829358,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829360,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829362,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829364,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829366,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829368,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829370,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829372,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829374,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829376,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829378,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829380,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829382,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829384,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829386,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829388,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829390,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829392,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829394,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829396,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829398,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829400,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829402,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829404,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829406,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829408,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829410,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829412,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829414,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829416,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829418,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829420,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829422,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829424,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829426,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829428,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829430,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829432,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829434,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829436,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829438,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829440,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829442,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829444,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829446,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829448,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829725,615,23,2,390.00,58.50,3,3000.00,below_min_total
1829727,615,24,2,412.50,61.88,3,3000.00,below_min_total
1829729,615,34,2,435.00,65.25,3,3000.00,below_min_total
1829731,615,40,2,457.50,68.63,3,3000.00,below_min_total
1829733,615,41,2,480.00,72.00,3,3000.00,below_min_total
1829735,615,23,2,390.00,58.50,3,3000.00,below_min_total
1829737,615,24,2,412.50,61.88,3,3000.00,below_min_total
1829739,615,34,2,435.00,65.25,3,3000.00,below_min_total
1829741,615,40,2,457.50,68.63,3,3000.00,below_min_total
1829743,615,41,2,480.00,72.00,3,3000.00,below_min_total
1829745,615,23,2,390.00,58.50,3,3000.00,below_min_total
1829747,615,24,2,412.50,61.88,3,3000.00,below_min_total
1829749,615,34,2,435.00,65.25,3,3000.00,below_min_total
1829751,615,40,2,457.50,68.63,3,3000.00,below_min_total
1829753,615,41,2,480.00,72.00,3,3000.00,below_min_total
1829755,615,23,2,390.00,58.50,3,3000.00,below_min_total
1829757,615,24,2,412.50,61.88,3,3000.00,below_min_total
1829759,615,34,2,435.00,65.25,3,3000.00,below_min_total
1829761,615,40,2,457.50,68.63,3,3000.00,below_min_total
1829763,615,41,2,480.00,72.00,3,3000.00,below_min_total
1829765,615,23,2,390.00,58.50,3,3000.00,below_min_total
1829767,615,24,2,412.50,61.88,3,3000.00,below_min_total
1829769,615,34,2,435.00,65.25,3,3000.00,below_min_total
1829771,615,40,2,457.50,68.63,3,3000.00,below_min_total
1829773,615,41,2,480.00,72.00,3,3000.00,below_min_total
1829775,615,23,2,390.00,58.50,3,3000.00,below_min_total
1829777,615,24,2,412.50,61.88,3,3000.00,below_min_total
1829779,615,34,2,435.00,65.25,3,3000.00,below_min_total
1829781,615,40,2,457.50,68.63,3,3000.00,below_min_total
1829783,615,41,2,480.00,72.00,3,3000.00,below_min_total
1829785,615,23,2,390.00,58.50,3,3000.00,below_min_total
1829787,615,24,2,412.50,61.88,3,3000.00,below_min_total
1829789,615,34,2,435.00,65.25,3,3000.00,below_min_total
1829791,615,40,2,457.50,68.63,3,3000.00,below_min_total
1829793,615,41,2,480.00,72.00,3,3000.00,below_min_total
1829795,615,23,2,390.00,58.50,3,3000.00,below_min_total
1829797,615,24,2,412.50,61.88,3,3000.00,below_min_total
1829799,615,34,2,435.00,65.25,3,3000.00,below_min_total
1829801,615,40,2,457.50,68.63,3,3000.00,below_min_total
1829803,615,41,2,480.00,72.00,3,3000.00,below_min_total
1829805,615,23,2,390.00,58.50,3,3000.00,below_min_total
1829807,615,24,2,412.50,61.88,3,3000.00,below_min_total
1829809,615,34,2,435.00,65.25,3,3000.00,below_min_total
1829811,615,40,2,457.50,68.63,3,3000.00,below_min_total
1829813,615,41,2,480.00,72.00,3,3000.00,below_min_total
1830364,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830365,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830366,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830367,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830368,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830369,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830370,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830371,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830372,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830373,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830374,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830375,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830376,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830377,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830378,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830379,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830380,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830381,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830382,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830383,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830384,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830385,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830386,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830387,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830388,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830389,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830390,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830391,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830392,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830393,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830394,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830395,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830396,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830397,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830398,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830399,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830400,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830401,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830402,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830403,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830404,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830405,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830406,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830407,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830408,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830409,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830410,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830411,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830412,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830413,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830414,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830415,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830416,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830417,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830418,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830419,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830420,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830421,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830422,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830423,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830424,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830425,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830426,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830427,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830428,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830429,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830430,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830431,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830432,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830433,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830434,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830435,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830436,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830437,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830438,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830439,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830440,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830441,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830442,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830443,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830444,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830445,4,24,1,0.00,0.00,5,3750.00,below_min_total
1830446,4,34,1,0.00,0.00,5,3750.00,below_min_total
1830447,4,40,1,0.00,0.00,5,3750.00,below_min_total
1830448,4,41,1,0.00,0.00,5,3750.00,below_min_total
1830449,4,23,1,0.00,0.00,5,3750.00,below_min_total
1830450,4,24,1,0.00,0.00,5,3750.00,below_min_total
