1795779,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795781,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795783,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795785,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795787,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795789,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795791,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795793,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795795,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795797,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795799,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795801,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795803,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795805,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795807,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795809,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795811,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795813,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795815,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795817,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795819,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795821,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795823,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795825,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795827,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795829,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795831,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795833,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795835,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795837,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795839,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795841,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795843,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795845,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795847,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795849,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795851,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795853,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795855,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795857,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795859,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795861,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795863,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795865,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795867,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795869,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795871,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795873,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795875,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795877,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795879,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795881,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795883,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795885,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795887,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795889,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795891,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795893,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795895,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795897,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795899,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795901,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795903,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795905,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795907,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795909,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795911,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795913,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795915,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795917,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795919,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795921,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795923,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795925,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795927,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795929,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795931,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795933,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795935,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795937,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795939,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795941,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795943,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795945,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795947,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795949,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795951,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795953,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795955,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795957,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795959,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795961,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795963,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795965,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795967,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795969,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795971,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795973,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795975,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795977,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795979,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795981,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795983,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795985,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795987,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795989,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1795991,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1795993,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1795995,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1795997,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1795999,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796001,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796003,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796005,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796007,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796009,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796011,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796013,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796015,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796017,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796019,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796021,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796023,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796025,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796027,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796029,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796031,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796033,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796035,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796037,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796039,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796041,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796043,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796045,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796047,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796049,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796051,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796053,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796055,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796057,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796059,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796061,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796063,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796065,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796067,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796069,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796071,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796073,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796075,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796077,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796079,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796081,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796083,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796085,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796087,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796089,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796091,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796093,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796095,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796097,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796099,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796101,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796103,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796105,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796107,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796109,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796111,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796113,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796115,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796117,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796119,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796121,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796123,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796125,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796127,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796129,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796131,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796133,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796135,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796137,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796139,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796141,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796143,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796145,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796147,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796149,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796151,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796153,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796155,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796157,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796159,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796161,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796163,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796165,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796167,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796169,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796171,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796173,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796175,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796177,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796179,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796181,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796183,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796185,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796187,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796189,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796191,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796193,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796195,512,"Berlin, Poczdam ",23,2,1430.00,214.50,3,3000.00,below_min_total,0,""
1796197,512,"Berlin, Poczdam ",24,2,1452.50,217.88,3,3000.00,below_min_total,0,""
1796199,512,"Berlin, Poczdam ",34,2,1475.00,221.25,3,3000.00,below_min_total,0,""
1796201,512,"Berlin, Poczdam ",40,2,1497.50,224.63,3,3000.00,below_min_total,0,""
1796203,512,"Berlin, Poczdam ",41,2,1520.00,228.00,3,3000.00,below_min_total,0,""
1796205,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796207,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796209,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796211,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796213,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796215,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796217,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796219,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796221,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796223,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796225,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796227,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796229,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796231,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796233,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796235,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796237,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796239,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796241,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796243,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796245,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796247,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796249,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796251,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796253,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796255,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796257,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796259,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796261,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796263,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796265,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796267,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796269,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796271,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796273,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796275,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796277,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796279,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796281,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796283,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796285,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796287,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796289,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796291,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796293,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796295,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796297,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796299,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796301,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796303,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796305,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796307,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796309,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796311,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796313,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796315,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796317,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796319,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796321,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796323,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796325,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796327,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796329,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796331,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796333,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796335,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796337,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796339,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796341,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
1796343,513,"Berlin, Poczdam",41,2,1580.00,237.00,4,4000.00,below_min_total,0,""
1796345,513,"Berlin, Poczdam",23,2,1460.00,219.00,4,4000.00,below_min_total,0,""
1796347,513,"Berlin, Poczdam",24,2,1490.00,223.50,4,4000.00,below_min_total,0,""
1796349,513,"Berlin, Poczdam",34,2,1520.00,228.00,4,4000.00,below_min_total,0,""
1796351,513,"Berlin, Poczdam",40,2,1550.00,232.50,4,4000.00,below_min_total,0,""
